Date,Site,Distance,Spp.,Seedling,Morphology,Native?
2010-Sep-24,SBLAS,10.9,Guamia mariannae,adult,tree,endemic
2010-Sep-24,SBLAS,10.3,Guamia mariannae,adult,tree,endemic
2010-Nov-30,SBLAS 2,41.1,Guamia mariannae,1,tree,endemic
2010-Nov-30,SBLAS 2,40.9,Guamia mariannae,1,tree,endemic
2010-Nov-30,SBLAS 2,36.6,Guamia mariannae,1,tree,endemic
2010-Nov-30,SBLAS 2,26.9,Guamia mariannae,1,tree,endemic
2010-Nov-30,SBLAS 2,26.4,Guamia mariannae,1,tree,endemic
2010-Nov-30,SBLAS 2,24.6,Guamia mariannae,1,tree,endemic
2010-Nov-30,SBLAS 2,22.3,Guamia mariannae,1,tree,endemic
2010-Nov-30,SBLAS 2,22.4,Guamia mariannae,1,tree,endemic
2010-Nov-30,SBLAS 2,25.6,Guamia mariannae,2,tree,endemic
2010-Nov-30,SBLAS 2,48.6,Guamia mariannae,adult,tree,endemic
2010-Nov-30,SBLAS 2,47.2,Guamia mariannae,adult,tree,endemic
2010-Nov-30,SBLAS 2,41.2,Guamia mariannae,adult,tree,endemic
2010-Nov-30,SBLAS 2,40.8,Guamia mariannae,adult,tree,endemic
2010-Nov-30,SBLAS 2,34.4,Guamia mariannae,adult,tree,endemic
2010-Nov-30,SBLAS 2,29.2,Guamia mariannae,adult,tree,endemic
2010-Nov-30,SBLAS 2,28.4,Guamia mariannae,adult,tree,endemic
2010-Nov-30,SBLAS 2,26.8,Guamia mariannae,adult,tree,endemic
2010-Nov-30,SBLAS 2,23.2,Guamia mariannae,adult,tree,endemic
2010-Nov-30,SBLAS 2,20.1,Guamia mariannae,adult,tree,endemic
2010-Nov-30,SBLAS 2,17.5,Guamia mariannae,adult,tree,endemic
2010-Nov-30,SBLAS 2,17,Guamia mariannae,adult,tree,endemic
2010-Nov-30,SBLAS 2,17,Guamia mariannae,adult,tree,endemic
2010-Nov-30,SBLAS 2,15.2,Guamia mariannae,adult,tree,endemic
2010-Nov-30,SBLAS 2,15.1,Guamia mariannae,adult,tree,endemic
2010-Nov-30,SBLAS 2,14.1,Guamia mariannae,adult,tree,endemic
2010-Nov-30,SBLAS 2,14.1,Guamia mariannae,adult,tree,endemic
2010-Nov-30,SBLAS 2,12,Guamia mariannae,adult,tree,endemic
2010-Nov-30,SBLAS 2,4.8,Guamia mariannae,adult,tree,endemic
2010-Nov-30,SBLAS 2,4.6,Guamia mariannae,adult,tree,endemic
2010-Nov-30,SBLAS 2,3.3,Guamia mariannae,adult,tree,endemic
2010-Nov-30,SBLAS 2,2.3,Guamia mariannae,adult,tree,endemic
2010-Nov-30,SBLAS 2,1.7,Guamia mariannae,adult,tree,endemic
2010-Dec-02,RITD GATE2,37,Guamia mariannae,adult,tree,endemic
2010-Dec-02,RITD GATE2,22.1,Guamia mariannae,adult,tree,endemic
2010-Dec-02,RITD GATE2,13.5,Guamia mariannae,adult,tree,endemic
2010-Dec-02,RITD GATE2,13.3,Guamia mariannae,adult,tree,endemic
2010-Dec-02,RITD GATE2,13.2,Guamia mariannae,adult,tree,endemic
2010-Dec-02,RITD GATE2,13.1,Guamia mariannae,adult,tree,endemic
2010-Dec-02,RITD GATE2,12.5,Guamia mariannae,adult,tree,endemic
2010-Dec-02,RITD GATE2,12.5,Guamia mariannae,adult,tree,endemic
2010-Dec-02,RITD GATE2,12.4,Guamia mariannae,adult,tree,endemic
2010-Dec-02,RITD GATE2,11.6,Guamia mariannae,adult,tree,endemic
2010-Dec-02,RITD GATE2,11.2,Guamia mariannae,adult,tree,endemic
2010-Dec-02,RITD GATE2,8.6,Guamia mariannae,adult,tree,endemic
2010-Dec-02,RITD GATE2,7.5,Guamia mariannae,adult,tree,endemic
2010-Dec-02,RITD GATE2,6.9,Guamia mariannae,adult,tree,endemic
2010-Dec-02,RITD GATE2,6.4,Guamia mariannae,adult,tree,endemic
2010-Dec-02,RITD GATE2,6,Guamia mariannae,adult,tree,endemic
2010-Dec-02,RITD GATE2,5.8,Guamia mariannae,adult,tree,endemic
2010-Dec-02,RITD GATE2,5.8,Guamia mariannae,adult,tree,endemic
2010-Dec-02,RITD GATE2,5.5,Guamia mariannae,adult,tree,endemic
2010-Dec-02,RITD GATE2,5.2,Guamia mariannae,adult,tree,endemic
2010-Dec-02,RITD GATE2,5.1,Guamia mariannae,adult,tree,endemic
2010-Dec-02,RITD GATE2,5,Guamia mariannae,adult,tree,endemic
2010-Dec-02,RITD GATE2,4.9,Guamia mariannae,adult,tree,endemic
2010-Dec-02,RITD GATE2,4.5,Guamia mariannae,adult,tree,endemic
2010-Dec-02,RITD GATE2,4.4,Guamia mariannae,adult,tree,endemic
2010-Dec-02,RITD GATE2,3.8,Guamia mariannae,adult,tree,endemic
2010-Dec-02,RITD GATE2,3.6,Guamia mariannae,adult,tree,endemic
2010-Dec-02,RITD GATE2,3.4,Guamia mariannae,adult,tree,endemic
2010-Dec-02,RITD GATE2,3.3,Guamia mariannae,adult,tree,endemic
2010-Dec-02,RITD GATE2,1.7,Guamia mariannae,adult,tree,endemic
2011-Jan-26,SWITCHBACKS,48,Guamia mariannae,adult,tree,endemic
2011-Jan-26,SWITCHBACKS,44.8,Guamia mariannae,adult,tree,endemic
2011-Jan-26,SWITCHBACKS,43.1,Guamia mariannae,adult,tree,endemic
2011-Jan-26,SWITCHBACKS,43,Guamia mariannae,adult,tree,endemic
2011-Jan-26,SWITCHBACKS,42.3,Guamia mariannae,adult,tree,endemic
2011-Jan-26,SWITCHBACKS,41.7,Guamia mariannae,adult,tree,endemic
2011-Jan-26,SWITCHBACKS,23.7,Guamia mariannae,adult,tree,endemic
2011-Jan-26,SWITCHBACKS,9.6,Guamia mariannae,adult,tree,endemic
2011-Jan-26,SWITCHBACKS,1.8,Guamia mariannae,adult,tree,endemic
2011-Jan-26,SWITCHBACKS 2,43.1,Guamia mariannae,adult,tree,endemic
2011-Jan-26,SWITCHBACKS 2,42.9,Guamia mariannae,adult,tree,endemic
2011-Jan-26,SWITCHBACKS 2,41.9,Guamia mariannae,adult,tree,endemic
2011-Jan-26,SWITCHBACKS 2,41.9,Guamia mariannae,adult,tree,endemic
2011-Jan-26,SWITCHBACKS 2,41.2,Guamia mariannae,adult,tree,endemic
2011-Jan-26,SWITCHBACKS 2,8.3,Guamia mariannae,adult,tree,endemic
2011-Jan-26,SWITCHBACKS 2,6.6,Guamia mariannae,adult,tree,endemic
2010-Nov-19,NBLAS 2,49.1,Guamia mariannae/Psychotria mariana?,1,tree,endemic
2010-Nov-19,NBLAS 2,48.5,Guamia mariannae/Psychotria mariana?,1,tree,endemic
2010-Nov-05,RACETRACK 2,45.7,herb,adult,herb,?
2010-Nov-05,RACETRACK 2,44.8,herb,adult,herb,?
2010-Nov-05,RACETRACK 2,44.2,herb,adult,herb,?
2010-Nov-05,RACETRACK 2,44.2,herb,adult,herb,?
2010-Nov-05,RACETRACK 2,42,herb,adult,herb,?
2010-Nov-05,RACETRACK 2,34.7,herb,adult,herb,?
2010-Nov-05,RACETRACK 2,33.4,herb,adult,herb,?
2010-Sep-24,SBLAS,6.8,Heritiera longipetiolata,adult,tree,endemic
2010-Sep-01,ANAO S,18.8,Intsia bijuga,adult,tree,native
2010-Nov-20,RITD GRID 2,43.7,Intsia bijuga,adult,tree,native
2010-Sep-24,SBLAS,13.2,Intsia bijuga,adult,tree,native
2010-Nov-30,SBLAS 2,3.7,Intsia bijuga,adult,tree,native
2011-Feb-02,GW,23.2,Jasminum,adult,vine,exotic
2011-Feb-04,GW 2,3.8,Jasminum,1,vine,exotic
2011-Feb-04,GW 2,3.4,Jasminum,1,vine,exotic
2011-Feb-04,GW 2,0.4,Jasminum,1,vine,exotic
2011-Feb-04,GW 2,13.4,Jasminum,1,vine,exotic
2011-Feb-04,GW 2,10.3,Jasminum,adult,vine,exotic
2011-Feb-04,GW 2,7,Jasminum,adult,vine,exotic
2011-Feb-04,GW 2,6,Jasminum,adult,vine,exotic
2011-Sep-28,NBLAS,3.8,Jasminum,1,vine,exotic
2011-Sep-28,NBLAS,3.4,Jasminum,1,vine,exotic
2011-Sep-28,NBLAS,0.4,Jasminum,1,vine,exotic
2011-Sep-28,NBLAS,13.4,Jasminum,1,vine,exotic
2011-Sep-28,NBLAS,10.3,Jasminum,adult,vine,exotic
2011-Sep-28,NBLAS,7,Jasminum,adult,vine,exotic
2011-Sep-28,NBLAS,6,Jasminum,adult,vine,exotic
2010-Nov-05,RACETRACK 2,43.5,Jasminum,1,vine,exotic
2010-Nov-05,RACETRACK 2,41.6,Jasminum,1,vine,exotic
2010-Nov-05,RACETRACK 2,48.7,Jasminum,2,vine,exotic
2010-Nov-05,RACETRACK 2,41,Jasminum,2,vine,exotic
2010-Nov-05,RACETRACK 2,49.6,Jasminum,3,vine,exotic
2010-Nov-05,RACETRACK 2,42.4,Jasminum,4,vine,exotic
2011-Feb-02,GW,25.6,Leucaena leucocephala,1,tree,exotic
2011-Feb-02,GW,21.6,Leucaena leucocephala,1,tree,exotic
2011-Feb-02,GW,17.1,Leucaena leucocephala,1,tree,exotic
2011-Feb-02,GW,14,Leucaena leucocephala,1,tree,exotic
2011-Feb-02,GW,2.1,Leucaena leucocephala,1,tree,exotic
2011-Feb-02,GW,1.3,Leucaena leucocephala,1,tree,exotic
2011-Feb-02,GW,0.5,Leucaena leucocephala,1,tree,exotic
2011-Feb-02,GW,27,Leucaena leucocephala,2,tree,exotic
2011-Feb-02,GW,14.7,Leucaena leucocephala,2,tree,exotic
2011-Feb-02,GW,13.1,Leucaena leucocephala,2,tree,exotic
2011-Feb-02,GW,9,Leucaena leucocephala,2,tree,exotic
2011-Feb-02,GW,7,Leucaena leucocephala,2,tree,exotic
2011-Feb-02,GW,6,Leucaena leucocephala,2,tree,exotic
2011-Feb-02,GW,5,Leucaena leucocephala,2,tree,exotic
2011-Feb-02,GW,4,Leucaena leucocephala,2,tree,exotic
2011-Feb-02,GW,24,Leucaena leucocephala,3,tree,exotic
2011-Feb-02,GW,23,Leucaena leucocephala,3,tree,exotic
2011-Feb-02,GW,21,Leucaena leucocephala,3,tree,exotic
2011-Feb-02,GW,20,Leucaena leucocephala,3,tree,exotic
2011-Feb-02,GW,10.4,Leucaena leucocephala,3,tree,exotic
2011-Feb-02,GW,9.4,Leucaena leucocephala,3,tree,exotic
2011-Feb-02,GW,6,Leucaena leucocephala,3,tree,exotic
2011-Feb-02,GW,5,Leucaena leucocephala,3,tree,exotic
2011-Feb-02,GW,7.3,Leucaena leucocephala,adult,tree,exotic
2011-Feb-04,GW 2,48.5,Leucaena leucocephala,1,tree,exotic
2011-Feb-04,GW 2,46.7,Leucaena leucocephala,1,tree,exotic
2011-Feb-04,GW 2,37.3,Leucaena leucocephala,1,tree,exotic
2011-Feb-04,GW 2,36.6,Leucaena leucocephala,1,tree,exotic
2011-Feb-04,GW 2,36.2,Leucaena leucocephala,1,tree,exotic
2011-Feb-04,GW 2,35.2,Leucaena leucocephala,1,tree,exotic
2011-Feb-04,GW 2,34.5,Leucaena leucocephala,1,tree,exotic
2011-Feb-04,GW 2,19.6,Leucaena leucocephala,1,tree,exotic
2011-Feb-04,GW 2,12.3,Leucaena leucocephala,1,tree,exotic
2011-Feb-04,GW 2,12.1,Leucaena leucocephala,1,tree,exotic
2011-Feb-04,GW 2,3.8,Leucaena leucocephala,1,tree,exotic
2011-Feb-04,GW 2,0,Leucaena leucocephala,1,tree,exotic
2011-Feb-04,GW 2,43,Leucaena leucocephala,2,tree,exotic
2011-Feb-04,GW 2,42,Leucaena leucocephala,2,tree,exotic
2011-Feb-04,GW 2,33.9,Leucaena leucocephala,2,tree,exotic
2011-Feb-04,GW 2,8,Leucaena leucocephala,2,tree,exotic
2011-Feb-04,GW 2,7,Leucaena leucocephala,2,tree,exotic
2011-Feb-04,GW 2,1,Leucaena leucocephala,2,tree,exotic
2011-Feb-04,GW 2,44.5,Leucaena leucocephala,3,tree,exotic
2011-Feb-04,GW 2,14,Leucaena leucocephala,3,tree,exotic
2011-Feb-04,GW 2,13,Leucaena leucocephala,3,tree,exotic
2011-Feb-04,GW 2,12,Leucaena leucocephala,3,tree,exotic
2011-Feb-04,GW 2,11,Leucaena leucocephala,3,tree,exotic
2011-Feb-04,GW 2,45.5,Leucaena leucocephala,4,tree,exotic
2011-Feb-04,GW 2,44.5,Leucaena leucocephala,4,tree,exotic
2011-Feb-04,GW 2,18,Leucaena leucocephala,4,tree,exotic
2011-Feb-04,GW 2,18,Leucaena leucocephala,4,tree,exotic
2011-Feb-04,GW 2,17,Leucaena leucocephala,4,tree,exotic
2011-Feb-04,GW 2,16,Leucaena leucocephala,4,tree,exotic
2011-Feb-04,GW 2,15,Leucaena leucocephala,4,tree,exotic
2011-Feb-04,GW 2,43.5,Leucaena leucocephala,5,tree,exotic
2011-Feb-04,GW 2,19,Leucaena leucocephala,5,tree,exotic
2011-Feb-04,GW 2,10,Leucaena leucocephala,5,tree,exotic
2011-Feb-04,GW 2,9,Leucaena leucocephala,5,tree,exotic
2011-Feb-04,GW 2,46.5,Leucaena leucocephala,7,tree,exotic
2011-Feb-04,GW 2,45.5,Leucaena leucocephala,7,tree,exotic
2011-Feb-04,GW 2,42.6,Leucaena leucocephala,adult,tree,exotic
2011-Sep-28,NBLAS,48.5,Leucaena leucocephala,1,tree,exotic
2011-Sep-28,NBLAS,46.7,Leucaena leucocephala,1,tree,exotic
2011-Sep-28,NBLAS,37.3,Leucaena leucocephala,1,tree,exotic
2011-Sep-28,NBLAS,36.6,Leucaena leucocephala,1,tree,exotic
2011-Sep-28,NBLAS,36.2,Leucaena leucocephala,1,tree,exotic
2011-Sep-28,NBLAS,35.2,Leucaena leucocephala,1,tree,exotic
2011-Sep-28,NBLAS,34.5,Leucaena leucocephala,1,tree,exotic
2011-Sep-28,NBLAS,19.6,Leucaena leucocephala,1,tree,exotic
2011-Sep-28,NBLAS,12.3,Leucaena leucocephala,1,tree,exotic
2011-Sep-28,NBLAS,12.1,Leucaena leucocephala,1,tree,exotic
2011-Sep-28,NBLAS,3.8,Leucaena leucocephala,1,tree,exotic
2011-Sep-28,NBLAS,0,Leucaena leucocephala,1,tree,exotic
2011-Sep-28,NBLAS,43,Leucaena leucocephala,2,tree,exotic
2011-Sep-28,NBLAS,42,Leucaena leucocephala,2,tree,exotic
2011-Sep-28,NBLAS,33.9,Leucaena leucocephala,2,tree,exotic
2011-Sep-28,NBLAS,8,Leucaena leucocephala,2,tree,exotic
2011-Sep-28,NBLAS,7,Leucaena leucocephala,2,tree,exotic
2011-Sep-28,NBLAS,1,Leucaena leucocephala,2,tree,exotic
2011-Sep-28,NBLAS,44.5,Leucaena leucocephala,3,tree,exotic
2011-Sep-28,NBLAS,14,Leucaena leucocephala,3,tree,exotic
2011-Sep-28,NBLAS,13,Leucaena leucocephala,3,tree,exotic
2011-Sep-28,NBLAS,12,Leucaena leucocephala,3,tree,exotic
2011-Sep-28,NBLAS,11,Leucaena leucocephala,3,tree,exotic
2011-Sep-28,NBLAS,45.5,Leucaena leucocephala,4,tree,exotic
2011-Sep-28,NBLAS,44.5,Leucaena leucocephala,4,tree,exotic
2011-Sep-28,NBLAS,18,Leucaena leucocephala,4,tree,exotic
2011-Sep-28,NBLAS,18,Leucaena leucocephala,4,tree,exotic
2011-Sep-28,NBLAS,17,Leucaena leucocephala,4,tree,exotic
2011-Sep-28,NBLAS,16,Leucaena leucocephala,4,tree,exotic
2011-Sep-28,NBLAS,15,Leucaena leucocephala,4,tree,exotic
2011-Sep-28,NBLAS,43.5,Leucaena leucocephala,5,tree,exotic
2011-Sep-28,NBLAS,19,Leucaena leucocephala,5,tree,exotic
2011-Sep-28,NBLAS,10,Leucaena leucocephala,5,tree,exotic
2011-Sep-28,NBLAS,9,Leucaena leucocephala,5,tree,exotic
2011-Sep-28,NBLAS,46.5,Leucaena leucocephala,7,tree,exotic
2011-Sep-28,NBLAS,45.5,Leucaena leucocephala,7,tree,exotic
2011-Sep-28,NBLAS,42.6,Leucaena leucocephala,adult,tree,exotic
2010-Nov-05,RACETRACK 2,49.4,liana vine,adult,vine,native?
2010-Sep-24,SBLAS,3.2,little dead stump,adult,dead,dead
2010-Sep-01,ANAO S,23,Macaranga,adult,tree,native
2010-Sep-01,ANAO S,10.2,Macaranga,adult,tree,native
2010-Sep-15,ANAO N,29.5,Macaranga thompsonii,adult,tree,native
2010-Nov-30,ANAO N 2,39.8,Macaranga thompsonii,adult,tree,native
2010-Nov-30,ANAO N 2,29.9,Macaranga thompsonii,adult,tree,native
2010-Nov-17,ANAO S 2,48.9,Macaranga thompsonii,1,tree,native
2010-Nov-19,NBLAS 2,42.5,Macaranga thompsonii,1,tree,native
2010-Nov-19,NBLAS 2,42.2,Macaranga thompsonii,1,tree,native
2010-Nov-19,NBLAS 2,27.5,Macaranga thompsonii,1,tree,native
2010-Nov-19,NBLAS 2,35.5,Macaranga thompsonii,adult,tree,native
2010-Nov-19,NBLAS 2,29.4,Macaranga thompsonii,1,tree,native
2010-Nov-19,NBLAS 2,29.7,Macaranga thompsonii,3,tree,native
2010-Aug-30,RACETRACK,10.9,Macaranga thompsonii,adult,tree,native
2010-Aug-25,RITD GATE,48.9,Macaranga thompsonii,adult,tree,native
2010-Sep-24,SBLAS,50,Macaranga thompsonii,1,tree,native
2010-Sep-24,SBLAS,36.2,Macaranga thompsonii,1,tree,native
2010-Sep-24,SBLAS,36,Macaranga thompsonii,1,tree,native
2010-Sep-24,SBLAS,46.5,Macaranga thompsonii,adult,tree,native
2010-Sep-24,SBLAS,26.3,Macaranga thompsonii,adult,tree,native
2010-Nov-30,SBLAS 2,44.4,Macaranga thompsonii,1,tree,native
2010-Nov-30,SBLAS 2,3.7,Macaranga thompsonii,1,tree,native
2010-Nov-19,NBLAS 2,0.1,Macaranga thompsonii,adult,tree,native
2010-Nov-17,ANAO S 2,46.1,Macaranga thompsonii?,1,tree,native
2010-Nov-17,ANAO S 2,45.6,Macaranga thompsonii?,1,tree,native
2010-Nov-17,ANAO S 2,40.6,Macaranga thompsonii?,1,tree,native
2010-Nov-17,ANAO S 2,40.1,Macaranga thompsonii?,1,tree,native
2010-Nov-17,ANAO S 2,22.6,Macaranga thompsonii?,1,tree,native
2010-Nov-17,ANAO S 2,14.6,Macaranga thompsonii?,1,tree,native
2010-Nov-30,ANAO N 2,44.2,Mammea odorata,adult,tree,native
2010-Nov-30,ANAO N 2,28.2,Mammea odorata,adult,tree,native
2010-Nov-30,ANAO N 2,28,Mammea odorata,adult,tree,native
2010-Nov-30,ANAO N 2,26.9,Mammea odorata,adult,tree,native
2010-Nov-30,ANAO N 2,22,Mammea odorata,adult,tree,native
2010-Nov-30,ANAO N 2,16.1,Mammea odorata,adult,tree,native
2010-Sep-01,ANAO S,34.4,Mammea odorata,adult,tree,native
2010-Sep-01,ANAO S,34.2,Mammea odorata,adult,tree,native
2010-Sep-01,ANAO S,29.9,Mammea odorata,adult,tree,native
2010-Nov-19,NBLAS 2,36.3,Mammea odorata,adult,tree,native
2010-Nov-19,NBLAS 2,23.5,Mammea odorata,adult,tree,native
2010-Aug-30,RACETRACK,23.3,Mammea odorata,adult,tree,native
2010-Aug-30,RACETRACK,22.9,Mammea odorata,adult,tree,native
2010-Aug-30,RACETRACK,22.6,Mammea odorata,adult,tree,native
2010-Aug-30,RACETRACK,22.2,Mammea odorata,adult,tree,native
2010-Aug-25,RITD GATE,32,Mammea odorata,adult,tree,native
2010-Sep-24,SBLAS,7.2,Mammea odorata,1,tree,native
2010-Sep-24,SBLAS,31.4,Mammea odorata,adult,tree,native
2010-Nov-30,SBLAS 2,46.2,Mammea odorata,adult,tree,native
2010-Nov-30,SBLAS 2,43.8,Mammea odorata,adult,tree,native
2010-Nov-30,SBLAS 2,37.1,Mammea odorata,adult,tree,native
2010-Dec-02,RITD GATE2,48.4,Mammea odorata,adult,tree,native
2010-Dec-02,RITD GATE2,26.5,Mammea odorata,adult,tree,native
2010-Nov-19,NBLAS 2,14,massive Ficus prolixa,adult,tree,native
2010-Nov-19,NBLAS 2,11,massive Ficus prolixa,adult,tree,native
2010-Nov-20,RITD GRID 2,26,Melanolepis multigladulosa,1,tree,native
2010-Nov-20,RITD GRID 2,25,Melanolepis multigladulosa,1,tree,native
2010-Nov-20,RITD GRID 2,24,Melanolepis multigladulosa,1,tree,native
2010-Nov-20,RITD GRID 2,26.6,Melanolepis multigladulosa,2,tree,native
2010-Nov-30,SBLAS 2,4.1,Melanolepis multigladulosa,1,tree,native
2010-Nov-30,ANAO N 2,48.9,Microsorum scolopendria,adult,fern,native
2010-Nov-30,ANAO N 2,48.7,Microsorum scolopendria,adult,fern,native
2010-Nov-30,ANAO N 2,48.3,Microsorum scolopendria,adult,fern,native
2010-Nov-30,ANAO N 2,47.2,Microsorum scolopendria,adult,fern,native
2010-Nov-30,ANAO N 2,42.7,Microsorum scolopendria,adult,fern,native
2011-Feb-02,GW,46.3,Microsorum scolopendria,adult,fern,native
2011-Feb-02,GW,44.8,Microsorum scolopendria,adult,fern,native
2011-Feb-02,GW,42.8,Microsorum scolopendria,adult,fern,native
2011-Feb-02,GW,42.5,Microsorum scolopendria,adult,fern,native
2011-Feb-02,GW,8.6,Microsorum scolopendria,adult,fern,native
2011-Feb-02,GW,0,Microsorum scolopendria,adult,fern,native
2011-Feb-04,GW 2,44.9,Microsorum scolopendria,adult,fern,native
2011-Feb-04,GW 2,44.9,Microsorum scolopendria,adult,fern,native
2011-Feb-04,GW 2,44.9,Microsorum scolopendria,adult,fern,native
2011-Feb-04,GW 2,44.1,Microsorum scolopendria,adult,fern,native
2011-Feb-04,GW 2,42.1,Microsorum scolopendria,adult,fern,native
2011-Feb-04,GW 2,41.7,Microsorum scolopendria,adult,fern,native
2011-Feb-04,GW 2,41.5,Microsorum scolopendria,adult,fern,native
2011-Feb-04,GW 2,19.5,Microsorum scolopendria,adult,fern,native
2011-Sep-28,NBLAS,44.9,Microsorum scolopendria,adult,fern,native
2011-Sep-28,NBLAS,44.9,Microsorum scolopendria,adult,fern,native
2011-Sep-28,NBLAS,44.9,Microsorum scolopendria,adult,fern,native
2011-Sep-28,NBLAS,44.1,Microsorum scolopendria,adult,fern,native
2011-Sep-28,NBLAS,42.1,Microsorum scolopendria,adult,fern,native
2011-Sep-28,NBLAS,41.7,Microsorum scolopendria,adult,fern,native
2011-Sep-28,NBLAS,41.5,Microsorum scolopendria,adult,fern,native
2011-Sep-28,NBLAS,19.5,Microsorum scolopendria,adult,fern,native
2010-Nov-05,RACETRACK 2,34.7,Microsorum scolopendria,adult,fern,native
2010-Nov-05,RACETRACK 2,22,Microsorum scolopendria,1,fern,native
2011-Jan-26,SWITCHBACKS 2,13.4,Microsorum scolopendria,adult,fern,native
2011-Jan-26,SWITCHBACKS 2,12.1,Microsorum scolopendria,adult,fern,native
2010-Nov-19,NBLAS 2,45.3,Microsorum scolopendria,adult,fern,native
2010-Nov-19,NBLAS 2,44.9,Microsorum scolopendria,adult,fern,native
2010-Nov-19,NBLAS 2,39.8,Microsorum scolopendria,adult,fern,native
2010-Nov-19,NBLAS 2,39.2,Microsorum scolopendria,adult,fern,native
2010-Nov-19,NBLAS 2,39.2,Microsorum scolopendria,adult,fern,native
2010-Sep-01,ANAO S,28.3,Mikania scandens,adult,vine,exotic
2010-Sep-01,ANAO S,22,Mikania scandens,1,vine,exotic
2010-Sep-01,ANAO S,7.1,Mikania scandens,1,vine,exotic
2010-Sep-01,ANAO S,21,Mikania scandens,2,vine,exotic
2010-Sep-01,ANAO S,20,Mikania scandens,2,vine,exotic
2010-Nov-19,NBLAS 2,42.7,Mikania scandens,adult,vine,exotic
2010-Sep-15,ANAO N,48.6,Mikania scandens,1,vine,exotic
2010-Sep-15,ANAO N,48,Mikania scandens,1,vine,exotic
2010-Sep-15,ANAO N,27.3,Mikania scandens,1,vine,exotic
2010-Sep-15,ANAO N,25,Mikania scandens,1,vine,exotic
2010-Sep-15,ANAO N,48.3,Mikania scandens,4,vine,exotic
2010-Sep-15,ANAO N,47,Mikania scandens,4,vine,exotic
2010-Sep-15,ANAO N,46,Mikania scandens,5,vine,exotic
2010-Sep-15,ANAO N,32,Mikania scandens,7,vine,exotic
2010-Sep-15,ANAO N,31,Mikania scandens,7,vine,exotic
2010-Sep-15,ANAO N,30,Mikania scandens,7,vine,exotic
2010-Sep-15,ANAO N,47,Mikania scandens,17,vine,exotic
2010-Sep-15,ANAO N,48,Mikania scandens,18,vine,exotic
2010-Nov-30,ANAO N 2,49,Mikania scandens,adult,vine,exotic
2010-Nov-30,ANAO N 2,47.7,Mikania scandens,adult,vine,exotic
2010-Sep-24,SBLAS,29.8,Mikania scandens,1,vine,exotic
2010-Sep-24,SBLAS,24.8,Mikania scandens,1,vine,exotic
2010-Sep-24,SBLAS,33.3,Mikania scandens,2,vine,exotic
2010-Sep-24,SBLAS,32.9,Mikania scandens,2,vine,exotic
2010-Sep-24,SBLAS,31.8,Mikania scandens,2,vine,exotic
2010-Sep-24,SBLAS,22.5,Mikania scandens,2,vine,exotic
2010-Sep-24,SBLAS,33,Mikania scandens,5,vine,exotic
2010-Sep-24,SBLAS,32,Mikania scandens,5,vine,exotic
2010-Sep-24,SBLAS,33.7,Mikania scandens,10,vine,exotic
2010-Nov-19,NBLAS 2,14.6,more grass,adult,herb,exotic
2010-Nov-19,NBLAS 2,20.6,more small grass,adult,herb,exotic
2010-Nov-19,NBLAS 2,16.6,more small grass,adult,herb,exotic
2010-Nov-30,ANAO N 2,48,Morinda citrifolia,6,tree,exotic
2010-Nov-30,ANAO N 2,48.2,Morinda citrifolia,8,tree,exotic
2010-Nov-17,ANAO S 2,22.4,Morinda citrifolia,3,tree,native
2010-Aug-30,RACETRACK,15,Morinda citrifolia,1,tree,native
2010-Jun-30,RITD GRID,36.1,Morinda citrifolia,adult,tree,native
2010-Nov-20,RITD GRID 2,44.4,Morinda citrifolia,1,tree,native
2010-Nov-20,RITD GRID 2,48.9,Morinda citrifolia,2,tree,native
2010-Nov-20,RITD GRID 2,48.8,Morinda citrifolia,2,tree,native
2010-Nov-20,RITD GRID 2,33.2,Morinda citrifolia,3,tree,native
2010-Nov-20,RITD GRID 2,48.3,Morinda citrifolia,7,tree,native
2010-Nov-19,NBLAS 2,20.6,Morinda citrifolia,adult,tree,native
2010-Dec-02,RITD GATE2,1,Morinda citrifolia,1,tree,native
2011-Jan-26,SWITCHBACKS 2,16.9,Morinda citrifolia,2,tree,native
2011-Jan-26,SWITCHBACKS 2,20.9,Morinda citrifolia,adult,tree,native
2010-Nov-19,NBLAS 2,1.5,"mystery roundleaf, but looks like Morinda citrifolia true leaves",2,unknown ,unknown
2010-Sep-15,ANAO N,39.6,Nephrolepis,adult,fern,native
2011-Feb-02,GW,5,Nervilia,adult,herb,native
2010-Sep-15,ANAO N,37.7,Ochrosia mariannensis,adult,tree,native
2010-Sep-15,ANAO N,33.9,Ochrosia mariannensis,adult,tree,native
2010-Sep-15,ANAO N,13.4,Ochrosia mariannensis,adult,tree,native
2010-Nov-30,ANAO N 2,13.2,Ochrosia mariannensis,adult,tree,native
2010-Nov-30,ANAO N 2,13.2,Ochrosia mariannensis,adult,tree,native
2010-Nov-30,ANAO N 2,12.6,Ochrosia mariannensis,adult,tree,native
2010-Nov-30,ANAO N 2,9.3,Ochrosia mariannensis,adult,tree,native
2010-Nov-17,ANAO S 2,25.3,Ochrosia mariannensis,adult,tree,endemic
2010-Sep-24,SBLAS,43.6,Ochrosia mariannensis,adult,tree,endemic
2010-Nov-30,SBLAS 2,3.7,Ochrosia mariannensis,2,tree,endemic
2010-Nov-30,SBLAS 2,2,Ochrosia mariannensis,9,tree,endemic
